"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.taskAnswers","Approve","Reject"
"3PCPFX4U57J6XLNSZ15BCPDR1XAFQV","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3CP1TO84P1U0QPQCHG72JFJXGSZ25P","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:22:13 PST 2021","Thu Mar 11 12:27:30 PST 2021","Sun Mar 14 13:27:30 PDT 2021","","","","317","0% (0/0)","0% (0/0)","0% (0/0)","A thorough course that provides a comprehensive overview of the theory behind why some children struggle.  The course provides clear guidelines and examples of best practice for providing intervention that will support struggling students to develop the necessary skills to be able to read.  Highly recommended.","[{""category"":{""labels"":[""Workload"",""Course delivery""]}}]"
"3PCPFX4U57J6XLNSZ15BCPDR1XAFQV","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3WR9XG3T6B4PG7JI9N5NAEURRCQ472","AMPMTF5IAAMK8","Submitted","Thu Mar 11 12:21:42 PST 2021","Thu Mar 11 12:53:37 PST 2021","Sun Mar 14 13:53:37 PDT 2021","","","","1915","0% (0/0)","0% (0/0)","0% (0/0)","A thorough course that provides a comprehensive overview of the theory behind why some children struggle.  The course provides clear guidelines and examples of best practice for providing intervention that will support struggling students to develop the necessary skills to be able to read.  Highly recommended.","[{""category"":{""labels"":[""Content"",""Usefulness""]}}]"
"39AYGO6AGMDPBVHPIGAQEP593NK6NW","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","39GHHAVOMNKI02KKAWUKD4Z0I7Q4J9","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:22:11 PST 2021","Thu Mar 11 12:26:51 PST 2021","Sun Mar 14 13:26:51 PDT 2021","","","","280","0% (0/0)","0% (0/0)","0% (0/0)","I would like to ay the coure i well delivered and deliver valuable inight into wind energy concept. I enjoyed and I am actually work toward building my own organization to erve my community in Zimbabwe","[{""category"":{""labels"":[""Course delivery"",""Usefulness""]}}]"
"39AYGO6AGMDPBVHPIGAQEP593NK6NW","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3I2PTA7R31NK0RD0QE19HM0ITO9KQ7","A2BNQ8VAMP3ZYO","Submitted","Thu Mar 11 12:35:15 PST 2021","Thu Mar 11 13:17:16 PST 2021","Sun Mar 14 14:17:16 PDT 2021","","","","2521","100% (1/1)","100% (1/1)","100% (1/1)","I would like to ay the coure i well delivered and deliver valuable inight into wind energy concept. I enjoyed and I am actually work toward building my own organization to erve my community in Zimbabwe","[{""category"":{""labels"":[""Usefulness""]}}]"
"39AYGO6AGMDPBVHPIGAQEP593NK6NW","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3YGXWBAF78AVSOEE04DYQ0M5SNH4CV","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:29:28 PST 2021","Thu Mar 11 12:30:04 PST 2021","Sun Mar 14 13:30:04 PDT 2021","","","","36","100% (11/11)","100% (11/11)","100% (11/11)","I would like to ay the coure i well delivered and deliver valuable inight into wind energy concept. I enjoyed and I am actually work toward building my own organization to erve my community in Zimbabwe","[{""category"":{""labels"":[""Difficulty""]}}]"
"336OE47KJ9D0DF54BP9LM0YZDSEVW2","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3EJPLAJKEU9MF4T2B6QLYW74XW96ZH","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:22:07 PST 2021","Thu Mar 11 12:45:28 PST 2021","Sun Mar 14 13:45:28 PDT 2021","","","","1401","100% (2/2)","100% (2/2)","100% (2/2)","Un curso con excelente contenido tanto visual y articulos cientificos muy interesantes.. tanto fue el impacto a nivel personal que me motivo a optar en el corto plazo en un master en Neuromarketing..","[{""category"":{""labels"":[]}}]"
"336OE47KJ9D0DF54BP9LM0YZDSEVW2","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3KXIR214IC9IU6MC3BOSENDJGW424K","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:22:13 PST 2021","Thu Mar 11 12:27:45 PST 2021","Sun Mar 14 13:27:45 PDT 2021","","","","332","0% (0/0)","0% (0/0)","0% (0/0)","Un curso con excelente contenido tanto visual y articulos cientificos muy interesantes.. tanto fue el impacto a nivel personal que me motivo a optar en el corto plazo en un master en Neuromarketing..","[{""category"":{""labels"":[""Content"",""Usefulness""]}}]"
"336OE47KJ9D0DF54BP9LM0YZDSEVW2","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3RKNTXVS3UR7Z9HGGQH7K5WHSKW4AT","A2M17UGPFZWXQW","Submitted","Thu Mar 11 12:21:58 PST 2021","Thu Mar 11 12:22:34 PST 2021","Sun Mar 14 13:22:34 PDT 2021","","","","36","100% (1/1)","100% (1/1)","100% (1/1)","Un curso con excelente contenido tanto visual y articulos cientificos muy interesantes.. tanto fue el impacto a nivel personal que me motivo a optar en el corto plazo en un master en Neuromarketing..","[{""category"":{""labels"":[""Workload""]}}]"
"3VDVA3ILJK8OUHZ6P6LET95VU0I1GL","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3BV8HQ2ZZ4ULEWLUZEAMH3GVOC4A6O","AHXHM1PQTRWIQ","Submitted","Thu Mar 11 12:42:09 PST 2021","Thu Mar 11 12:45:53 PST 2021","Sun Mar 14 13:45:53 PDT 2021","","","","224","0% (0/0)","0% (0/0)","0% (0/0)","This course was perfect for me as I hadn't taken calculus since 1970 as an undergrad. I needed the algebra and trigonometry tune-up that is provided at the beginning, and thereafter the material flowed beautifully. Thanks to Professor  for his relaxed yet rigorous style. He incorporates just what I wanted, an appreciation of mathematics as an art. Bravo Professor! Michael Leahy, Chicago, Illinois USA","[{""category"":{""labels"":[""Course delivery"",""Content"",""Usefulness""]}}]"
"3VDVA3ILJK8OUHZ6P6LET95VU0I1GL","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3LRLIPTPEY2SDB6J1I4NRMLDP6LKAY","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:22:12 PST 2021","Thu Mar 11 12:24:16 PST 2021","Sun Mar 14 13:24:16 PDT 2021","","","","124","100% (11/11)","100% (11/11)","100% (11/11)","This course was perfect for me as I hadn't taken calculus since 1970 as an undergrad. I needed the algebra and trigonometry tune-up that is provided at the beginning, and thereafter the material flowed beautifully. Thanks to Professor  for his relaxed yet rigorous style. He incorporates just what I wanted, an appreciation of mathematics as an art. Bravo Professor! Michael Leahy, Chicago, Illinois USA","[{""category"":{""labels"":[""Workload""]}}]"
"3VDVA3ILJK8OUHZ6P6LET95VU0I1GL","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3TY7ZAOG5NDWCY819G7U2G90GKA0KO","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:22:11 PST 2021","Thu Mar 11 12:47:59 PST 2021","Sun Mar 14 13:47:59 PDT 2021","","","","1548","100% (2/2)","100% (2/2)","100% (2/2)","This course was perfect for me as I hadn't taken calculus since 1970 as an undergrad. I needed the algebra and trigonometry tune-up that is provided at the beginning, and thereafter the material flowed beautifully. Thanks to Professor  for his relaxed yet rigorous style. He incorporates just what I wanted, an appreciation of mathematics as an art. Bravo Professor! Michael Leahy, Chicago, Illinois USA","[{""category"":{""labels"":[""Course delivery""]}}]"
"3LCXHSGDM0ZQ4N29WUAAP77S7KGES1","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","32EYX73OY82YFOXCX7UBSZJLR17URD","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:22:00 PST 2021","Thu Mar 11 12:43:19 PST 2021","Sun Mar 14 13:43:19 PDT 2021","","","","1279","100% (2/2)","100% (2/2)","100% (2/2)","Excellent course, very well conducted by the lecturer. Comprehensive and in-depth presentation of the six main topics. Multiple media and sources utilized ( Slide downloads, alumni interviews, additional reading/viewing material etc.). Thank you for the course :-)","[{""category"":{""labels"":[""Course delivery""]}}]"
"3LCXHSGDM0ZQ4N29WUAAP77S7KGES1","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","37UEWGM5H11I6R6EVJKRHXEOG4A1RL","A3P57IUDHUKNCE","Submitted","Thu Mar 11 12:21:43 PST 2021","Thu Mar 11 12:24:59 PST 2021","Sun Mar 14 13:24:59 PDT 2021","","","","196","0% (0/0)","0% (0/0)","0% (0/0)","Excellent course, very well conducted by the lecturer. Comprehensive and in-depth presentation of the six main topics. Multiple media and sources utilized ( Slide downloads, alumni interviews, additional reading/viewing material etc.). Thank you for the course :-)","[{""category"":{""labels"":[""Content"",""Course delivery"",""Workload""]}}]"
"3LCXHSGDM0ZQ4N29WUAAP77S7KGES1","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3HRMW88U1EJR2M84USKAHT145P50MT","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:22:12 PST 2021","Thu Mar 11 12:27:11 PST 2021","Sun Mar 14 13:27:11 PDT 2021","","","","299","0% (0/0)","0% (0/0)","0% (0/0)","Excellent course, very well conducted by the lecturer. Comprehensive and in-depth presentation of the six main topics. Multiple media and sources utilized ( Slide downloads, alumni interviews, additional reading/viewing material etc.). Thank you for the course :-)","[{""category"":{""labels"":[""Workload"",""Course delivery""]}}]"
"3E24UO25R6J7TGH1JVA3TE5ETXP6OB","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3OVHNO1VEEUL0D8HLTYZ42HWEJ1DZN","A2JM1IVEZCXX3U","Submitted","Thu Mar 11 13:05:03 PST 2021","Thu Mar 11 13:05:49 PST 2021","Sun Mar 14 14:05:49 PDT 2021","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","Es un curso muy bien orientado, y el método de enseñanza es excelente. El profesor te enseña a pensar más allá, lo recomiendo para todos los niveles.","[{""category"":{""labels"":[""Course delivery"",""Usefulness""]}}]"
"3E24UO25R6J7TGH1JVA3TE5ETXP6OB","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3QY7M81QHFFAU98LUFS3HVJNOYFK77","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:22:07 PST 2021","Thu Mar 11 12:23:38 PST 2021","Sun Mar 14 13:23:38 PDT 2021","","","","91","100% (11/11)","100% (11/11)","100% (11/11)","Es un curso muy bien orientado, y el método de enseñanza es excelente. El profesor te enseña a pensar más allá, lo recomiendo para todos los niveles.","[{""category"":{""labels"":[""Content""]}}]"
"3E24UO25R6J7TGH1JVA3TE5ETXP6OB","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3YGXWBAF78AVSOEE04DYQ0M5SOLC49","A2G44A4ZPWRPXU","Submitted","Thu Mar 11 13:00:40 PST 2021","Thu Mar 11 13:28:18 PST 2021","Sun Mar 14 14:28:18 PDT 2021","","","","1658","100% (8/8)","100% (8/8)","100% (8/8)","Es un curso muy bien orientado, y el método de enseñanza es excelente. El profesor te enseña a pensar más allá, lo recomiendo para todos los niveles.","[{""category"":{""labels"":[]}}]"
